1979	11	12	0	-0.5	-1.165	1.268
1979	11	13	0	-0.368	-1.21	1.265
1979	11	14	0	-0.218	-1.232	1.251
1979	11	15	0	-0.061	-1.233	1.235
1979	11	16	0	0.071	-1.241	1.243
1979	11	17	0	0.217	-1.212	1.231
1979	11	18	0	0.365	-1.168	1.224
1979	11	19	0	0.499	-1.099	1.207
1979	11	20	0	0.634	-1.001	1.185
1979	11	21	0	0.75	-0.894	1.167
1979	11	22	0	0.844	-0.767	1.140
1979	11	23	0	0.926	-0.619	1.114
1979	11	24	0	0.991	-0.448	1.088
1979	11	25	0	1.032	-0.278	1.069
1979	11	26	0	1.062	-0.09	1.066
1979	11	27	0	1.052	0.099	1.057
1979	11	28	0	1.005	0.259	1.038
1979	11	29	0	0.917	0.42	1.009
1979	11	30	0	0.81	0.552	0.980
1979	12	1	0	0.678	0.658	0.945
1979	12	2	0	0.548	0.737	0.918
1979	12	3	0	0.4	0.798	0.893
1979	12	4	0	0.259	0.825	0.865
1979	12	5	0	0.104	0.839	0.845
1979	12	6	0	-0.048	0.831	0.832
1979	12	7	0	-0.172	0.823	0.841
1979	12	8	0	-0.285	0.805	0.854
1979	12	9	0	-0.411	0.774	0.876
1979	12	10	0	-0.527	0.733	0.903
1979	12	11	0	-0.623	0.669	0.914
1979	12	12	0	-0.697	0.602	0.921
1979	12	13	0	-0.747	0.521	0.911
1979	12	14	0	-0.786	0.425	0.894
1979	12	15	0	-0.802	0.336	0.870
1979	12	16	0	-0.785	0.245	0.822
1979	12	17	0	-0.766	0.16	0.783
1979	12	18	0	-0.751	0.073	0.755
1979	12	19	0	-0.719	0.007	0.719
1979	12	20	0	-0.688	-0.052	0.690
1979	12	21	0	-0.657	-0.097	0.664
1979	12	22	0	-0.612	-0.132	0.626
1979	12	23	0	-0.562	-0.162	0.585
1979	12	24	0	-0.518	-0.176	0.547
1979	12	25	0	-0.477	-0.197	0.516
1979	12	26	0	-0.465	-0.209	0.510
1979	12	27	0	-0.438	-0.218	0.489
1979	12	28	0	-0.447	-0.227	0.501
1979	12	29	0	-0.441	-0.231	0.498
1979	12	30	0	-0.459	-0.266	0.531
1979	12	31	0	-0.46	-0.297	0.548
1980	1	1	0	-0.436	-0.36	0.565
1980	1	2	0	-0.426	-0.405	0.588
1980	1	3	0	-0.424	-0.458	0.624
1980	1	4	0	-0.418	-0.514	0.663
1980	1	5	0	-0.384	-0.542	0.664
1980	1	6	0	-0.342	-0.543	0.642
1980	1	7	0	-0.307	-0.564	0.642
1980	1	8	0	-0.267	-0.596	0.653
